C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
R252,R180,00-00-03,103 ST,6,IRT,12/27/2015,16:00:00,REGULAR,0007463393,0004151668                                                 
R252,R180,00-00-03,103 ST,6,IRT,12/29/2015,00:00:00,REGULAR,0007466068,0004153515                                                 
R252,R180,00-00-03,103 ST,6,IRT,12/30/2015,08:00:00,REGULAR,0007468697,0004154982                                                 
R252,R180,00-00-03,103 ST,6,IRT,12/31/2015,16:00:00,REGULAR,0007472111,0004156909                                                 
R252,R180,00-00-04,103 ST,6,IRT,12/26/2015,00:00:00,REGULAR,0000238880,0000369377                                                 
R252,R180,00-00-04,103 ST,6,IRT,12/27/2015,08:00:00,REGULAR,0000239959,0000370926                                                 
R252,R180,00-00-04,103 ST,6,IRT,12/28/2015,16:00:00,REGULAR,0000242086,0000373238                                                 
R252,R180,00-00-04,103 ST,6,IRT,12/30/2015,00:00:00,REGULAR,0000244817,0000376926                                                 
R252,R180,00-00-04,103 ST,6,IRT,12/31/2015,08:00:00,REGULAR,0000247489,0000379877                                                 
R252,R180,00-00-04,103 ST,6,IRT,01/01/2016,16:00:00,REGULAR,0000250140,0000382649                                                 
R252,R180,00-00-05,103 ST,6,IRT,12/27/2015,00:00:00,REGULAR,0007052220,0024362214                                                 
R252,R180,00-00-05,103 ST,6,IRT,12/28/2015,08:00:00,REGULAR,0007052897,0024365223                                                 
R252,R180,00-00-05,103 ST,6,IRT,12/29/2015,16:00:00,REGULAR,0007055122,0024371791                                                 
R252,R180,00-00-05,103 ST,6,IRT,12/31/2015,00:00:00,REGULAR,0007057564,0024378822                                                 
R252,R180,00-00-05,103 ST,6,IRT,01/01/2016,08:00:00,REGULAR,0007059168,0024384054                                                 
R253,R181,00-00-00,110 ST,6,IRT,12/26/2015,19:00:00,REGULAR,0003152728,0005347276                                                 
R253,R181,00-00-00,110 ST,6,IRT,12/28/2015,03:00:00,REGULAR,0003153526,0005348832                                                 
R253,R181,00-00-00,110 ST,6,IRT,12/29/2015,11:00:00,REGULAR,0003154728,0005350826                                                 
R253,R181,00-00-00,110 ST,6,IRT,12/30/2015,19:00:00,REGULAR,0003156300,0005353709                                                 
R253,R181,00-00-00,110 ST,6,IRT,01/01/2016,03:00:00,REGULAR,0003157667,0005356153                                                 
R253,R181,00-00-01,110 ST,6,IRT,12/26/2015,11:00:00,REGULAR,0003976439,0006475874                                                 
R253,R181,00-00-01,110 ST,6,IRT,12/27/2015,19:00:00,REGULAR,0003977426,0006477446                                                 
R253,R181,00-00-01,110 ST,6,IRT,12/29/2015,03:00:00,REGULAR,0003978409,0006479531                                                 
R253,R181,00-00-01,110 ST,6,IRT,12/30/2015,11:00:00,REGULAR,0003979460,0006481338                                                 
R253,R181,00-00-01,110 ST,6,IRT,12/31/2015,19:00:00,REGULAR,0003980896,0006484057                                                 
R253,R181,00-00-02,110 ST,6,IRT,12/26/2015,03:00:00,REGULAR,0004272966,0009659048                                                 
R253,R181,00-00-02,110 ST,6,IRT,12/27/2015,11:00:00,REGULAR,0004273704,0009660811                                                 
R253,R181,00-00-02,110 ST,6,IRT,12/28/2015,19:00:00,REGULAR,0004274834,0009663620                                                 
R253,R181,00-00-02,110 ST,6,IRT,12/30/2015,03:00:00,REGULAR,0004275838,0009666552                                                 
R253,R181,00-00-02,110 ST,6,IRT,12/31/2015,11:00:00,REGULAR,0004276936,0009669348                                                 
R253,R181,00-00-02,110 ST,6,IRT,01/01/2016,19:00:00,REGULAR,0004278010,0009672185                                                 
R254,R181,01-00-00,110 ST,6,IRT,12/27/2015,03:00:00,REGULAR,0000354606,0000156281                                                 
R254,R181,01-00-00,110 ST,6,IRT,12/28/2015,11:00:00,REGULAR,0000357465,0000157417                                                 
R254,R181,01-00-00,110 ST,6,IRT,12/29/2015,19:00:00,REGULAR,0000361388,0000159290                                                 
R254,R181,01-00-00,110 ST,6,IRT,12/31/2015,03:00:00,REGULAR,0000364636,0000160775                                                 
R254,R181,01-00-00,110 ST,6,IRT,01/01/2016,11:00:00,REGULAR,0000368073,0000162367                                                 
R254,R181,01-00-01,110 ST,6,IRT,12/26/2015,19:00:00,REGULAR,0002011254,0000575296                                                 
R254,R181,01-00-01,110 ST,6,IRT,12/28/2015,03:00:00,REGULAR,0002012795,0000575743                                                 
R254,R181,01-00-01,110 ST,6,IRT,12/29/2015,11:00:00,REGULAR,0002016026,0000576466                                                 
R254,R181,01-00-01,110 ST,6,IRT,12/30/2015,19:00:00,REGULAR,0002019544,0000577300                                                 
R254,R181,01-00-01,110 ST,6,IRT,01/01/2016,03:00:00,REGULAR,0002022228,0000578007                                                 
R254,R181,01-00-02,110 ST,6,IRT,12/26/2015,11:00:00,REGULAR,0011347899,0003703848                                                 
R254,R181,01-00-02,110 ST,6,IRT,12/27/2015,19:00:00,REGULAR,0011349823,0003704485                                                 
R254,R181,01-00-02,110 ST,6,IRT,12/29/2015,03:00:00,REGULAR,0011351965,0003705191                                                 
R254,R181,01-00-02,110 ST,6,IRT,12/30/2015,11:00:00,REGULAR,0011354969,0003705967                                                 
R254,R181,01-00-02,110 ST,6,IRT,12/31/2015,19:00:00,REGULAR,0011358074,0003706843                                                 
R256,R182,00-00-00,116 ST,6,IRT,12/26/2015,00:00:00,REGULAR,0005463464,0002271441                                                 
R256,R182,00-00-00,116 ST,6,IRT,12/27/2015,08:00:00,REGULAR,0005465847,0002272366                                                 
R256,R182,00-00-00,116 ST,6,IRT,12/28/2015,16:00:00,REGULAR,0005469786,0002273603                                                 
R256,R182,00-00-00,116 ST,6,IRT,12/30/2015,00:00:00,REGULAR,0005473479,0002275090                                                 
R256,R182,00-00-00,116 ST,6,IRT,12/31/2015,08:00:00,REGULAR,0005477186,0002276295                                                 
R256,R182,00-00-00,116 ST,6,IRT,01/01/2016,16:00:00,REGULAR,0005481123,0002277694                                                 
R256,R182,00-00-01,116 ST,6,IRT,12/27/2015,00:00:00,REGULAR,0000091943,0000034656                                                 
R256,R182,00-00-01,116 ST,6,IRT,12/28/2015,08:00:00,REGULAR,0000093581,0000035265                                                 
R256,R182,00-00-01,116 ST,6,IRT,12/29/2015,16:00:00,REGULAR,0000096828,0000036366                                                 
R256,R182,00-00-01,116 ST,6,IRT,12/31/2015,00:00:00,REGULAR,0000099716,0000037486                                                 
R256,R182,00-00-01,116 ST,6,IRT,01/01/2016,08:00:00,REGULAR,0000102131,0000038375                                                 
R256,R182,00-00-02,116 ST,6,IRT,12/26/2015,16:00:00,REGULAR,0010660727,0006690633                                                 
R256,R182,00-00-02,116 ST,6,IRT,12/28/2015,00:00:00,REGULAR,0010662086,0006691481                                                 
R256,R182,00-00-02,116 ST,6,IRT,12/29/2015,08:00:00,REGULAR,0010663839,0006692443                                                 
R256,R182,00-00-02,116 ST,6,IRT,12/30/2015,16:00:00,REGULAR,0010666398,0006693646                                                 
R256,R182,00-00-02,116 ST,6,IRT,01/01/2016,00:00:00,REGULAR,0010668608,0006694947                                                 
R256,R182,00-00-03,116 ST,6,IRT,12/26/2015,08:00:00,REGULAR,0003820150,0002679933                                                 
R256,R182,00-00-03,116 ST,6,IRT,12/27/2015,16:00:00,REGULAR,0003822082,0002681418                                                 
R256,R182,00-00-03,116 ST,6,IRT,12/29/2015,00:00:00,REGULAR,0003824346,0002683055                                                 
R256,R182,00-00-03,116 ST,6,IRT,12/30/2015,08:00:00,REGULAR,0003826552,0002684460                                                 
R256,R182,00-00-03,116 ST,6,IRT,12/31/2015,16:00:00,REGULAR,0003829785,0002686478                                                 
R257,R182,01-00-00,116 ST,6,IRT,12/26/2015,00:00:00,REGULAR,0004703776,0003097733                                                 
R257,R182,01-00-00,116 ST,6,IRT,12/27/2015,08:00:00,REGULAR,0004704963,0003098305                                                 
R257,R182,01-00-00,116 ST,6,IRT,12/28/2015,15:34:15,REGULAR,0004706598,0003098996                                                 
R257,R182,01-00-00,116 ST,6,IRT,12/29/2015,20:00:00,REGULAR,0004708579,0003099985                                                 
R257,R182,01-00-00,116 ST,6,IRT,12/30/2015,20:00:00,REGULAR,0004710140,0003100774                                                 
R257,R182,01-00-00,116 ST,6,IRT,01/01/2016,04:00:00,REGULAR,0004712060,0003101727                                                 
R257,R182,01-00-01,116 ST,6,IRT,12/26/2015,12:00:00,REGULAR,0006571116,0007401517                                                 
R257,R182,01-00-01,116 ST,6,IRT,12/27/2015,20:00:00,REGULAR,0006572216,0007402051                                                 
R257,R182,01-00-01,116 ST,6,IRT,12/29/2015,00:00:00,REGULAR,0006573253,0007402633                                                 
R257,R182,01-00-01,116 ST,6,IRT,12/30/2015,07:53:51,REGULAR,0006574319,0007403181                                                 
R257,R182,01-00-01,116 ST,6,IRT,12/31/2015,08:00:00,REGULAR,0006575386,0007403712                                                 
R257,R182,01-00-01,116 ST,6,IRT,01/01/2016,16:00:00,REGULAR,0006576741,0007404307                                                 
R257,R182,01-03-00,116 ST,6,IRT,12/27/2015,00:00:00,REGULAR,0008197500,0009268772                                                 
R257,R182,01-03-00,116 ST,6,IRT,12/28/2015,08:00:00,REGULAR,0008198269,0009269470                                                 
R257,R182,01-03-00,116 ST,6,IRT,12/29/2015,12:00:00,REGULAR,0008199459,0009270426                                                 
R257,R182,01-03-00,116 ST,6,IRT,12/30/2015,12:00:00,REGULAR,0008200479,0009271295                                                 
R257,R182,01-03-00,116 ST,6,IRT,12/31/2015,20:00:00,REGULAR,0008202283,0009272772                                                 
R257,R182,01-03-01,116 ST,6,IRT,12/26/2015,04:00:00,REGULAR,0000547361,0000513068                                                 
R257,R182,01-03-01,116 ST,6,IRT,12/27/2015,12:00:00,REGULAR,0000548653,0000514408                                                 
R257,R182,01-03-01,116 ST,6,IRT,12/28/2015,16:00:00,REGULAR,0000550270,0000515815                                                 
R257,R182,01-03-01,116 ST,6,IRT,12/30/2015,00:00:00,REGULAR,0000552376,0000518124                                                 
R257,R182,01-03-01,116 ST,6,IRT,12/31/2015,00:00:00,REGULAR,0000553990,0000519783                                                 
R257,R182,01-03-01,116 ST,6,IRT,01/01/2016,08:00:00,REGULAR,0000555798,0000521508                                                 
R258,R132,00-00-00,125 ST,456,IRT,12/26/2015,16:00:00,REGULAR,0004266902,0009836589                                               
R258,R132,00-00-00,125 ST,456,IRT,12/28/2015,00:00:00,REGULAR,0004268527,0009839709                                               
R258,R132,00-00-00,125 ST,456,IRT,12/29/2015,08:00:00,REGULAR,0004270369,0009844031                                               
R258,R132,00-00-00,125 ST,456,IRT,12/30/2015,08:28:58,REGULAR,0004271929,0009847728                                               
R258,R132,00-00-00,125 ST,456,IRT,12/31/2015,16:00:00,REGULAR,0004274403,0009853623                                               
